time,symbol,event,magic,ticket,side,volume,price,sl,tp,profit,reason,extra_json
2026-05-05T14:10:47Z,XAUUSD,OPEN,20260501,,BUY,0.03,4580.3,4579.3,4580.9,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:10:48Z,XAUUSD,OPEN,20260501,,BUY,0.03,4580.18,4579.18,4580.78,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:10:53Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4580.14,0.0,0.0,-0.03,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:15:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4569.59,4570.59,4568.99,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:15:46Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4570.65,0.0,0.0,-3.15,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:17:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4571.32,4572.32,4570.72,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:17:46Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4572.42,0.0,0.0,-1.92,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:19:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4570.79,4571.79,4570.19,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:19:45Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4570.55,0.0,0.0,0.72,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:21:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4570.44,4571.44,4569.84,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:21:50Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4570.22,0.0,0.0,0.63,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:26:44Z,XAUUSD,OPEN,20260501,,BUY,0.03,4584.13,4583.13,4584.73,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:26:55Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4583.05,0.0,0.0,-3.27,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:27:44Z,XAUUSD,OPEN,20260501,,BUY,0.03,4583.87,4582.87,4584.47,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:28:11Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4584.02,0.0,0.0,0.45,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:28:44Z,XAUUSD,OPEN,20260501,,BUY,0.03,4585.58,4584.58,4586.18,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:28:52Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4585.74,0.0,0.0,1.05,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:32:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4582.78,4581.78,4583.38,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:32:17Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4581.61,0.0,0.0,-3.45,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:33:37Z,XAUUSD,OPEN,20260501,,BUY,0.03,4581.9,4580.9,4582.5,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:33:40Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4581.92,0.0,0.0,0.15,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:35:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4582.23,4581.23,4582.83,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:35:20Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.39,0.0,0.0,0.06,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:40:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4581.82,4580.82,4582.42,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:40:15Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.02,0.0,0.0,0.75,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:41:44Z,XAUUSD,OPEN,20260501,,BUY,0.03,4583.58,4582.58,4584.18,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:41:49Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4583.83,0.0,0.0,0.87,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:42:44Z,XAUUSD,OPEN,20260501,,BUY,0.03,4582.96,4581.96,4583.56,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:43:26Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4583.12,0.0,0.0,0.45,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:43:28Z,XAUUSD,OPEN,20260501,,BUY,0.03,4583.87,4582.87,4584.47,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:43:37Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.86,0.0,0.0,-2.91,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:44:44Z,XAUUSD,OPEN,20260501,,BUY,0.03,4583.98,4582.98,4584.58,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:44:54Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.79,0.0,0.0,-3.57,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:50:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4577.86,4578.86,4577.26,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:51:04Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4577.16,0.0,0.0,1.86,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:52:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4577.16,4578.16,4576.56,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
