time,symbol,transport,signal,confidence,sl_points,tp_points,reason,raw_features_json,raw_response_json

#test
2026-04-30T14:01:59,XAUUSD,file,HOLD,0.502,152,212,"dummy_rule_ai: HOLD (trend=0.00, adx=36.2, rsi=46.9, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:01:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4617.04, ""ask"": 4617.21, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4622.75, 4622.94, 4620.88, 4622.14, 400], [4622.14, 4624.97, 4620.15, 4623.39, 596], [4623.36, 4625.83, 4622.3, 4625.48, 452], [4625.48, 4625.48, 4621.73, 4622.97, 542], [4622.97, 4623.31, 4616.35, 4616.78, 566], [4616.78, 4617.84, 4613.55, 4617.67, 829], [4617.67, 4619.27, 4615.59, 4616.59, 791], [4616.59, 4619.49, 4614.08, 4618.38, 671], [4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607]], ""m1_ema9"": 4614.712736, ""m1_ema21"": 4616.913507, ""m1_ema50"": 4622.861392, ""m1_rsi14"": 46.89, ""m1_atr14"": 3.210714, ""m1_adx14"": 36.2, ""m1_plusdi"": 14.75, ""m1_minusdi"": 12.7, ""m5_ema20"": 4626.678187, ""m5_ema50"": 4626.368217, ""m5_rsi14"": 38.53, ""m5_atr14"": 6.916429, ""m5_adx14"": 38.06, ""m5_plusdi"": 11.82, ""m5_minusdi"": 28.75, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""HOLD"", ""confidence"": 0.502, ""sl_points"": 152, ""tp_points"": 212, ""reason"": ""dummy_rule_ai: HOLD (trend=0.00, adx=36.2, rsi=46.9, spread=17)""}"
2026-04-30T14:02:59,XAUUSD,file,HOLD,0.51,152,212,"dummy_rule_ai: HOLD (trend=0.00, adx=39.4, rsi=53.9, spread=14)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:02:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4620.61, ""ask"": 4620.75, ""spread_points"": 14, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4622.14, 4624.97, 4620.15, 4623.39, 596], [4623.36, 4625.83, 4622.3, 4625.48, 452], [4625.48, 4625.48, 4621.73, 4622.97, 542], [4622.97, 4623.31, 4616.35, 4616.78, 566], [4616.78, 4617.84, 4613.55, 4617.67, 829], [4617.67, 4619.27, 4615.59, 4616.59, 791], [4616.59, 4619.49, 4614.08, 4618.38, 671], [4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619]], ""m1_ema9"": 4616.450589, ""m1_ema21"": 4617.537982, ""m1_ema50"": 4622.904597, ""m1_rsi14"": 53.85, ""m1_atr14"": 3.201429, ""m1_adx14"": 39.4, ""m1_plusdi"": 23.25, ""m1_minusdi"": 11.01, ""m5_ema20"": 4627.018187, ""m5_ema50"": 4626.508217, ""m5_rsi14"": 42.58, ""m5_atr14"": 7.252857, ""m5_adx14"": 36.72, ""m5_plusdi"": 14.92, ""m5_minusdi"": 28.75, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""HOLD"", ""confidence"": 0.51, ""sl_points"": 152, ""tp_points"": 212, ""reason"": ""dummy_rule_ai: HOLD (trend=0.00, adx=39.4, rsi=53.9, spread=14)""}"
2026-04-30T14:03:59,XAUUSD,file,BUY,0.9594285714285714,152,212,"dummy_rule_ai: BUY (trend=1.00, adx=41.8, rsi=58.8, spread=4)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:03:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4623.81, ""ask"": 4623.85, ""spread_points"": 4, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4623.36, 4625.83, 4622.3, 4625.48, 452], [4625.48, 4625.48, 4621.73, 4622.97, 542], [4622.97, 4623.31, 4616.35, 4616.78, 566], [4616.78, 4617.84, 4613.55, 4617.67, 829], [4617.67, 4619.27, 4615.59, 4616.59, 791], [4616.59, 4619.49, 4614.08, 4618.38, 671], [4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595]], ""m1_ema9"": 4618.471271, ""m1_ema21"": 4618.391636, ""m1_ema50"": 4623.069338, ""m1_rsi14"": 58.84, ""m1_atr14"": 3.242143, ""m1_adx14"": 41.77, ""m1_plusdi"": 26.6, ""m1_minusdi"": 9.54, ""m5_ema20"": 4627.322949, ""m5_ema50"": 4626.633708, ""m5_rsi14"": 45.78, ""m5_atr14"": 7.458571, ""m5_adx14"": 36.34, ""m5_plusdi"": 15.89, ""m5_minusdi"": 28.75, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""BUY"", ""confidence"": 0.9594285714285714, ""sl_points"": 152, ""tp_points"": 212, ""reason"": ""dummy_rule_ai: BUY (trend=1.00, adx=41.8, rsi=58.8, spread=4)""}"
2026-04-30T14:04:59,XAUUSD,file,BUY,0.9457142857142858,152,212,"dummy_rule_ai: BUY (trend=1.00, adx=42.2, rsi=52.2, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:04:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4620.38, ""ask"": 4620.55, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4625.48, 4625.48, 4621.73, 4622.97, 542], [4622.97, 4623.31, 4616.35, 4616.78, 566], [4616.78, 4617.84, 4613.55, 4617.67, 829], [4617.67, 4619.27, 4615.59, 4616.59, 791], [4616.59, 4619.49, 4614.08, 4618.38, 671], [4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611]], ""m1_ema9"": 4618.305817, ""m1_ema21"": 4618.289752, ""m1_ema50"": 4622.835016, ""m1_rsi14"": 52.2, ""m1_atr14"": 3.278571, ""m1_adx14"": 42.22, ""m1_plusdi"": 23.06, ""m1_minusdi"": 8.51, ""m5_ema20"": 4626.367022, ""m5_ema50"": 4626.259606, ""m5_rsi14"": 42.33, ""m5_atr14"": 6.943571, ""m5_adx14"": 35.33, ""m5_plusdi"": 13.77, ""m5_minusdi"": 24.92, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""BUY"", ""confidence"": 0.9457142857142858, ""sl_points"": 152, ""tp_points"": 212, ""reason"": ""dummy_rule_ai: BUY (trend=1.00, adx=42.2, rsi=52.2, spread=17)""}"
2026-04-30T14:05:59,XAUUSD,file,BUY,0.9864285714285714,152,212,"dummy_rule_ai: BUY (trend=1.00, adx=42.7, rsi=55.0, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:05:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4622.17, ""ask"": 4622.34, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4622.97, 4623.31, 4616.35, 4616.78, 566], [4616.78, 4617.84, 4613.55, 4617.67, 829], [4617.67, 4619.27, 4615.59, 4616.59, 791], [4616.59, 4619.49, 4614.08, 4618.38, 671], [4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611], [4620.38, 4623.2, 4620.18, 4622.17, 669]], ""m1_ema9"": 4619.365053, ""m1_ema21"": 4618.790436, ""m1_ema50"": 4622.87638, ""m1_rsi14"": 55.05, ""m1_atr14"": 3.245714, ""m1_adx14"": 42.73, ""m1_plusdi"": 19.98, ""m1_minusdi"": 7.37, ""m5_ema20"": 4626.537498, ""m5_ema50"": 4626.329802, ""m5_rsi14"": 44.32, ""m5_atr14"": 7.158571, ""m5_adx14"": 35.33, ""m5_plusdi"": 13.77, ""m5_minusdi"": 24.92, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""BUY"", ""confidence"": 0.9864285714285714, ""sl_points"": 152, ""tp_points"": 212, ""reason"": ""dummy_rule_ai: BUY (trend=1.00, adx=42.7, rsi=55.0, spread=17)""}"
2026-04-30T14:06:59,XAUUSD,file,BUY,0.969857142857143,153,214,"dummy_rule_ai: BUY (trend=1.00, adx=46.1, rsi=53.9, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:06:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4621.57, ""ask"": 4621.74, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4616.78, 4617.84, 4613.55, 4617.67, 829], [4617.67, 4619.27, 4615.59, 4616.59, 791], [4616.59, 4619.49, 4614.08, 4618.38, 671], [4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611], [4620.38, 4623.2, 4620.18, 4622.17, 669], [4622.17, 4625.68, 4621.3, 4621.57, 773]], ""m1_ema9"": 4619.710043, ""m1_ema21"": 4618.993536, ""m1_ema50"": 4622.802543, ""m1_rsi14"": 53.89, ""m1_atr14"": 3.391429, ""m1_adx14"": 46.08, ""m1_plusdi"": 23.86, ""m1_minusdi"": 6.39, ""m5_ema20"": 4626.480355, ""m5_ema50"": 4626.306273, ""m5_rsi14"": 43.67, ""m5_atr14"": 7.335714, ""m5_adx14"": 34.64, ""m5_plusdi"": 15.4, ""m5_minusdi"": 24.92, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""BUY"", ""confidence"": 0.969857142857143, ""sl_points"": 153, ""tp_points"": 214, ""reason"": ""dummy_rule_ai: BUY (trend=1.00, adx=46.1, rsi=53.9, spread=17)""}"
2026-04-30T14:07:59,XAUUSD,file,BUY,0.9928571428571429,154,215,"dummy_rule_ai: BUY (trend=1.00, adx=44.5, rsi=56.5, spread=4)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:07:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4623.14, ""ask"": 4623.18, ""spread_points"": 4, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4617.67, 4619.27, 4615.59, 4616.59, 791], [4616.59, 4619.49, 4614.08, 4618.38, 671], [4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611], [4620.38, 4623.2, 4620.18, 4622.17, 669], [4622.17, 4625.68, 4621.3, 4621.57, 773], [4621.57, 4623.9, 4620.66, 4622.95, 674]], ""m1_ema9"": 4620.616834, ""m1_ema21"": 4619.484537, ""m1_ema50"": 4622.867772, ""m1_rsi14"": 56.5, ""m1_atr14"": 3.462857, ""m1_adx14"": 44.5, ""m1_plusdi"": 20.68, ""m1_minusdi"": 7.82, ""m5_ema20"": 4626.629879, ""m5_ema50"": 4626.367841, ""m5_rsi14"": 45.34, ""m5_atr14"": 7.335714, ""m5_adx14"": 34.64, ""m5_plusdi"": 15.4, ""m5_minusdi"": 24.92, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""BUY"", ""confidence"": 0.9928571428571429, ""sl_points"": 154, ""tp_points"": 215, ""reason"": ""dummy_rule_ai: BUY (trend=1.00, adx=44.5, rsi=56.5, spread=4)""}"
2026-04-30T14:08:59,XAUUSD,file,HOLD,0.51,156,218,"dummy_rule_ai: HOLD (trend=0.00, adx=37.8, rsi=46.8, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:08:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4617.79, ""ask"": 4617.96, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4616.59, 4619.49, 4614.08, 4618.38, 671], [4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611], [4620.38, 4623.2, 4620.18, 4622.17, 669], [4622.17, 4625.68, 4621.3, 4621.57, 773], [4621.57, 4623.9, 4620.66, 4622.95, 674], [4623.14, 4623.62, 4617.79, 4617.79, 534]], ""m1_ema9"": 4619.195467, ""m1_ema21"": 4618.88834, ""m1_ema50"": 4622.467067, ""m1_rsi14"": 46.82, ""m1_atr14"": 3.666429, ""m1_adx14"": 37.82, ""m1_plusdi"": 17.92, ""m1_minusdi"": 12.47, ""m5_ema20"": 4626.120355, ""m5_ema50"": 4626.158037, ""m5_rsi14"": 40.25, ""m5_atr14"": 7.506429, ""m5_adx14"": 34.84, ""m5_plusdi"": 14.9, ""m5_minusdi"": 24.92, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""HOLD"", ""confidence"": 0.51, ""sl_points"": 156, ""tp_points"": 218, ""reason"": ""dummy_rule_ai: HOLD (trend=0.00, adx=37.8, rsi=46.8, spread=17)""}"
2026-04-30T14:09:59,XAUUSD,file,HOLD,0.47479999999999994,158,221,"dummy_rule_ai: HOLD (trend=0.00, adx=33.5, rsi=52.1, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:09:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4620.97, ""ask"": 4621.14, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4618.38, 4619.89, 4615.15, 4615.68, 641], [4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611], [4620.38, 4623.2, 4620.18, 4622.17, 669], [4622.17, 4625.68, 4621.3, 4621.57, 773], [4621.57, 4623.9, 4620.66, 4622.95, 674], [4623.14, 4623.62, 4617.79, 4617.79, 534], [4617.79, 4621.25, 4617.23, 4620.93, 572]], ""m1_ema9"": 4620.052774, ""m1_ema21"": 4619.337086, ""m1_ema50"": 4622.526667, ""m1_rsi14"": 52.12, ""m1_atr14"": 3.813571, ""m1_adx14"": 33.48, ""m1_plusdi"": 15.53, ""m1_minusdi"": 12.41, ""m5_ema20"": 4625.900412, ""m5_ema50"": 4626.072893, ""m5_rsi14"": 43.01, ""m5_atr14"": 7.130714, ""m5_adx14"": 33.61, ""m5_plusdi"": 12.85, ""m5_minusdi"": 21.59, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""HOLD"", ""confidence"": 0.47479999999999994, ""sl_points"": 158, ""tp_points"": 221, ""reason"": ""dummy_rule_ai: HOLD (trend=0.00, adx=33.5, rsi=52.1, spread=17)""}"
2026-04-30T14:10:59,XAUUSD,file,HOLD,0.4184,159,222,"dummy_rule_ai: HOLD (trend=0.00, adx=27.8, rsi=46.5, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:10:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4617.36, ""ask"": 4617.53, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4615.68, 4617.36, 4613.22, 4613.3, 571], [4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611], [4620.38, 4623.2, 4620.18, 4622.17, 669], [4622.17, 4625.68, 4621.3, 4621.57, 773], [4621.57, 4623.9, 4620.66, 4622.95, 674], [4623.14, 4623.62, 4617.79, 4617.79, 534], [4617.79, 4621.25, 4617.23, 4620.93, 572], [4620.97, 4621.07, 4616.13, 4617.36, 589]], ""m1_ema9"": 4618.936619, ""m1_ema21"": 4618.859003, ""m1_ema50"": 4622.188036, ""m1_rsi14"": 46.46, ""m1_atr14"": 3.999286, ""m1_adx14"": 27.84, ""m1_plusdi"": 13.46, ""m1_minusdi"": 13.33, ""m5_ema20"": 4625.556602, ""m5_ema50"": 4625.931325, ""m5_rsi14"": 39.93, ""m5_atr14"": 7.480714, ""m5_adx14"": 34.4, ""m5_plusdi"": 12.85, ""m5_minusdi"": 24.56, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""HOLD"", ""confidence"": 0.4184, ""sl_points"": 159, ""tp_points"": 222, ""reason"": ""dummy_rule_ai: HOLD (trend=0.00, adx=27.8, rsi=46.5, spread=17)""}"
2026-04-30T14:11:59,XAUUSD,file,SELL,0.8327142857142857,159,222,"dummy_rule_ai: SELL (trend=1.00, adx=24.2, rsi=46.8, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:11:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4617.53, ""ask"": 4617.7, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4613.3, 4615.16, 4611.69, 4612.07, 602], [4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611], [4620.38, 4623.2, 4620.18, 4622.17, 669], [4622.17, 4625.68, 4621.3, 4621.57, 773], [4621.57, 4623.9, 4620.66, 4622.95, 674], [4623.14, 4623.62, 4617.79, 4617.79, 534], [4617.79, 4621.25, 4617.23, 4620.93, 572], [4620.97, 4621.07, 4616.13, 4617.36, 589], [4617.36, 4618.58, 4616.34, 4617.53, 505]], ""m1_ema9"": 4618.682495, ""m1_ema21"": 4618.752235, ""m1_ema50"": 4622.011773, ""m1_rsi14"": 46.75, ""m1_atr14"": 3.951429, ""m1_adx14"": 24.2, ""m1_plusdi"": 11.67, ""m1_minusdi"": 11.55, ""m5_ema20"": 4625.572793, ""m5_ema50"": 4625.937991, ""m5_rsi14"": 40.06, ""m5_atr14"": 7.480714, ""m5_adx14"": 34.4, ""m5_plusdi"": 12.85, ""m5_minusdi"": 24.56, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.8327142857142857, ""sl_points"": 159, ""tp_points"": 222, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=24.2, rsi=46.8, spread=17)""}"
2026-04-30T14:13:00,XAUUSD,file,SELL,0.8453857142857144,159,222,"dummy_rule_ai: SELL (trend=1.00, adx=27.4, rsi=48.1, spread=4)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:13:00"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4618.27, ""ask"": 4618.31, ""spread_points"": 4, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4612.08, 4614.41, 4612.08, 4612.34, 612], [4612.32, 4614.02, 4611.59, 4613.88, 607], [4613.88, 4614.44, 4611.65, 4612.02, 521], [4612.02, 4613.26, 4611.26, 4612.47, 440], [4612.47, 4613.06, 4610.76, 4611.43, 589], [4611.61, 4613.74, 4610.83, 4613.09, 462], [4613.02, 4614.31, 4610.62, 4610.94, 444], [4610.69, 4614.88, 4609.41, 4614.5, 698], [4614.5, 4617.42, 4614.16, 4617.04, 607], [4617.04, 4622.13, 4616.93, 4620.53, 619], [4620.61, 4625.01, 4619.85, 4624.04, 595], [4623.89, 4624.62, 4619.75, 4620.39, 611], [4620.38, 4623.2, 4620.18, 4622.17, 669], [4622.17, 4625.68, 4621.3, 4621.57, 773], [4621.57, 4623.9, 4620.66, 4622.95, 674], [4623.14, 4623.62, 4617.79, 4617.79, 534], [4617.79, 4621.25, 4617.23, 4620.93, 572], [4620.97, 4621.07, 4616.13, 4617.36, 589], [4617.36, 4618.58, 4616.34, 4617.53, 505], [4617.53, 4620.61, 4617.25, 4618.07, 578]], ""m1_ema9"": 4618.686396, ""m1_ema21"": 4618.753023, ""m1_ema50"": 4621.885383, ""m1_rsi14"": 48.11, ""m1_atr14"": 3.942143, ""m1_adx14"": 27.41, ""m1_plusdi"": 17.09, ""m1_minusdi"": 10.01, ""m5_ema20"": 4625.643269, ""m5_ema50"": 4625.967011, ""m5_rsi14"": 40.66, ""m5_atr14"": 7.480714, ""m5_adx14"": 34.4, ""m5_plusdi"": 12.85, ""m5_minusdi"": 24.56, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.8453857142857144, ""sl_points"": 159, ""tp_points"": 222, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=27.4, rsi=48.1, spread=4)""}"
